"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1971-08","Aug-1971","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1971-09","Sep-1971","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1971-10","Oct-1971","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1971-11","Nov-1971","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1971-12","Dec-1971","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1972-01","Jan-1972","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1972-02","Feb-1972","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1972-03","Mar-1972","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1972-04","Apr-1972","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1972-05","May-1972","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1972-06","Jun-1972","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1972-07","Jul-1972","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1972-08","Aug-1972","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1972-09","Sep-1972","PC","Percentage","0","Units",,,1.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1972-10","Oct-1972","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1972-11","Nov-1972","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1972-12","Dec-1972","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1973-01","Jan-1973","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1973-02","Feb-1973","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1973-03","Mar-1973","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1973-04","Apr-1973","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1973-05","May-1973","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1973-06","Jun-1973","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1973-07","Jul-1973","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1973-08","Aug-1973","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1973-09","Sep-1973","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1973-10","Oct-1973","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1973-11","Nov-1973","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1973-12","Dec-1973","PC","Percentage","0","Units",,,1.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1974-01","Jan-1974","PC","Percentage","0","Units",,,1.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1974-02","Feb-1974","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1974-03","Mar-1974","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1974-04","Apr-1974","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1974-05","May-1974","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1974-06","Jun-1974","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1974-07","Jul-1974","PC","Percentage","0","Units",,,1.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1974-08","Aug-1974","PC","Percentage","0","Units",,,1.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1974-09","Sep-1974","PC","Percentage","0","Units",,,1.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1974-10","Oct-1974","PC","Percentage","0","Units",,,1.6,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1974-11","Nov-1974","PC","Percentage","0","Units",,,1.5,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1974-12","Dec-1974","PC","Percentage","0","Units",,,1.7,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1975-01","Jan-1975","PC","Percentage","0","Units",,,1.7,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1975-02","Feb-1975","PC","Percentage","0","Units",,,1.8,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1975-03","Mar-1975","PC","Percentage","0","Units",,,1.8,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1975-04","Apr-1975","PC","Percentage","0","Units",,,1.8,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1975-05","May-1975","PC","Percentage","0","Units",,,1.8,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1975-06","Jun-1975","PC","Percentage","0","Units",,,1.8,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1975-07","Jul-1975","PC","Percentage","0","Units",,,1.8,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1975-08","Aug-1975","PC","Percentage","0","Units",,,1.9,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1975-09","Sep-1975","PC","Percentage","0","Units",,,2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1975-10","Oct-1975","PC","Percentage","0","Units",,,2.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1975-11","Nov-1975","PC","Percentage","0","Units",,,2.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1975-12","Dec-1975","PC","Percentage","0","Units",,,2.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1976-01","Jan-1976","PC","Percentage","0","Units",,,2.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1976-02","Feb-1976","PC","Percentage","0","Units",,,2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1976-03","Mar-1976","PC","Percentage","0","Units",,,2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1976-04","Apr-1976","PC","Percentage","0","Units",,,2.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1976-05","May-1976","PC","Percentage","0","Units",,,2.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1976-06","Jun-1976","PC","Percentage","0","Units",,,2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1976-07","Jul-1976","PC","Percentage","0","Units",,,2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1976-08","Aug-1976","PC","Percentage","0","Units",,,2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1976-09","Sep-1976","PC","Percentage","0","Units",,,2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1976-10","Oct-1976","PC","Percentage","0","Units",,,2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1976-11","Nov-1976","PC","Percentage","0","Units",,,2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1976-12","Dec-1976","PC","Percentage","0","Units",,,1.8,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1977-01","Jan-1977","PC","Percentage","0","Units",,,1.9,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1977-02","Feb-1977","PC","Percentage","0","Units",,,2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1977-03","Mar-1977","PC","Percentage","0","Units",,,2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1977-04","Apr-1977","PC","Percentage","0","Units",,,1.9,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1977-05","May-1977","PC","Percentage","0","Units",,,2.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1977-06","Jun-1977","PC","Percentage","0","Units",,,2.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1977-07","Jul-1977","PC","Percentage","0","Units",,,2.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1977-08","Aug-1977","PC","Percentage","0","Units",,,2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1977-09","Sep-1977","PC","Percentage","0","Units",,,2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1977-10","Oct-1977","PC","Percentage","0","Units",,,1.9,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1977-11","Nov-1977","PC","Percentage","0","Units",,,2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1977-12","Dec-1977","PC","Percentage","0","Units",,,2.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1978-01","Jan-1978","PC","Percentage","0","Units",,,2.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1978-02","Feb-1978","PC","Percentage","0","Units",,,2.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1978-03","Mar-1978","PC","Percentage","0","Units",,,2.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1978-04","Apr-1978","PC","Percentage","0","Units",,,2.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1978-05","May-1978","PC","Percentage","0","Units",,,2.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1978-06","Jun-1978","PC","Percentage","0","Units",,,2.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1978-07","Jul-1978","PC","Percentage","0","Units",,,2.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1978-08","Aug-1978","PC","Percentage","0","Units",,,2.3,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1978-09","Sep-1978","PC","Percentage","0","Units",,,2.4,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1978-10","Oct-1978","PC","Percentage","0","Units",,,2.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1978-11","Nov-1978","PC","Percentage","0","Units",,,2.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1978-12","Dec-1978","PC","Percentage","0","Units",,,2.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1979-01","Jan-1979","PC","Percentage","0","Units",,,2.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1979-02","Feb-1979","PC","Percentage","0","Units",,,2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1979-03","Mar-1979","PC","Percentage","0","Units",,,2.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1979-04","Apr-1979","PC","Percentage","0","Units",,,2.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1979-05","May-1979","PC","Percentage","0","Units",,,2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1979-06","Jun-1979","PC","Percentage","0","Units",,,2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1979-07","Jul-1979","PC","Percentage","0","Units",,,2.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1979-08","Aug-1979","PC","Percentage","0","Units",,,2.2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1979-09","Sep-1979","PC","Percentage","0","Units",,,2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1979-10","Oct-1979","PC","Percentage","0","Units",,,2.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1979-11","Nov-1979","PC","Percentage","0","Units",,,2.1,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1979-12","Dec-1979","PC","Percentage","0","Units",,,2,,
"LRHUTTTT","Harmonised unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","1980-01","Jan-1980","PC","Percentage","0","Units",,,1.9,,
